349.09168003	0.00298625
350.05602168	0.00321067
351.02036334	0.00346011
351.98470500	0.00373595
352.94904666	0.00403769
353.91338831	0.00436332
354.87772997	0.00470977
355.84207163	0.00507352
356.80641329	0.00545114
357.77075494	0.00583974
358.73509660	0.00623723
359.69943826	0.00664242
360.66377992	0.00705498
361.62812157	0.00747526
362.59246323	0.00790410
363.55680489	0.00834256
364.52114655	0.00879147
365.48548820	0.00925144
366.44982986	0.00972265
367.41417152	0.01020486
368.37851318	0.01069754
369.34285483	0.01119995
370.30719649	0.01171117
371.27153815	0.01223011
372.23587981	0.01275521
373.20022146	0.01328431
374.16456312	0.01381445
375.12890478	0.01434198
376.09324644	0.01486308
377.05758809	0.01537455
378.02192975	0.01587501
378.98627141	0.01636606
379.95061307	0.01685261
380.91495473	0.01734326
381.87929638	0.01784919
382.84363804	0.01838222
383.80797970	0.01895230
384.77232136	0.01956487
385.73666301	0.02021871
386.70100467	0.02090441
387.66534633	0.02160640
388.62968799	0.02230343
389.59402964	0.02297207
390.55837130	0.02359052
391.52271296	0.02414217
392.48705462	0.02461833
393.45139627	0.02501967
394.41573793	0.02535598
395.38007959	0.02564447
396.34442125	0.02590705
397.30876290	0.02616705
398.27310456	0.02644617
399.23744622	0.02676196
400.20178788	0.02712630
401.16612953	0.02754484
402.13047119	0.02801728
403.09481285	0.02853907
404.05915451	0.02910232
405.02349616	0.02969756
405.98783782	0.03031516
406.95217948	0.03094637
407.91652114	0.03158396
408.88086279	0.03222242
409.84520445	0.03285772
410.80954611	0.03348736
411.77388777	0.03410951
412.73822942	0.03472287
413.70257108	0.03532626
414.66691274	0.03591875
415.63125440	0.03649949
416.59559605	0.03706782
417.55993771	0.03762327
418.52427937	0.03816529
419.48862103	0.03869302
420.45296268	0.03920482
421.41730434	0.03969785
422.38164600	0.04016777
423.34598766	0.04060857
424.31032931	0.04101256
425.27467097	0.04137046
426.23901263	0.04167154
427.20335429	0.04190364
428.16769594	0.04205325
429.13203760	0.04210544
430.09637926	0.04204439
431.06072092	0.04185411
432.02506257	0.04152024
432.98940423	0.04103161
433.95374589	0.04038434
434.91808755	0.03958306
435.88242920	0.03864292
436.84677086	0.03759001
437.81111252	0.03646001
438.77545418	0.03529499
439.73979583	0.03413900
440.70413749	0.03303285
441.66847915	0.03200994
442.63282081	0.03109220
443.59716246	0.03028877
444.56150412	0.02959669
445.52584578	0.02900323
446.49018744	0.02848968
447.45452909	0.02803524
448.41887075	0.02762058
449.38321241	0.02723064
450.34755407	0.02685557
451.31189572	0.02649087
452.27623738	0.02613646
453.24057904	0.02579542
454.20492070	0.02547240
455.16926235	0.02517257
456.13360401	0.02490066
457.09794567	0.02466083
458.06228733	0.02445633
459.02662899	0.02428983
459.99097064	0.02416360
460.95531230	0.02407988
461.91965396	0.02404095
462.88399562	0.02404904
463.84833727	0.02410565
464.81267893	0.02421211
465.77702059	0.02436850
466.74136225	0.02457423
467.70570390	0.02482952
468.67004556	0.02513814
469.63438722	0.02551141
470.59872888	0.02597272
471.56307053	0.02656104
472.52741219	0.02733420
473.49175385	0.02836563
474.45609551	0.02973839
475.42043716	0.03153404
476.38477882	0.03381807
477.34912048	0.03662449
478.31346214	0.03994236
479.27780379	0.04370830
480.24214545	0.04780528
481.20648711	0.05207336
482.17082877	0.05632612
483.13517042	0.06037324
484.09951208	0.06404418
485.06385374	0.06720899
486.02819540	0.06979217
486.99253705	0.07177670
487.95687871	0.07320111
488.92122037	0.07414512
489.88556203	0.07471299
490.84990368	0.07501540
491.81424534	0.07515396
492.77858700	0.07521069
493.74292866	0.07524331
494.70727031	0.07528611
495.67161197	0.07535459
496.63595363	0.07545176
497.60029529	0.07557468
498.56463694	0.07571953
499.52897860	0.07588497
500.49332026	0.07607363
501.45766192	0.07629276
502.42200357	0.07655404
503.38634523	0.07687353
504.35068689	0.07727132
505.31502855	0.07777084
506.27937020	0.07839771
507.24371186	0.07917757
508.20805352	0.08013318
509.17239518	0.08128104
510.13673683	0.08262816
511.10107849	0.08416969
512.06542015	0.08588772
513.02976181	0.08775178
513.99410346	0.08972095
514.95844512	0.09174709
515.92278678	0.09377874
516.88712844	0.09576537
517.85147009	0.09766104
518.81581175	0.09942742
519.78015341	0.10103576
520.74449507	0.10246801
521.70883672	0.10371670
522.67317838	0.10478401
523.63752004	0.10568008
524.60186170	0.10642084
525.56620335	0.10702544
526.53054501	0.10751389
527.49488667	0.10790481
528.45922833	0.10821393
529.42356998	0.10845313
530.38791164	0.10863028
531.35225330	0.10874967
532.31659496	0.10881277
533.28093662	0.10881939
534.24527827	0.10876861
535.20961993	0.10865971
536.17396159	0.10849275
537.13830325	0.10826889
538.10264490	0.10799062
539.06698656	0.10766150
540.03132822	0.10728599
540.99566988	0.10686905
541.96001153	0.10641573
542.92435319	0.10593064
543.88869485	0.10541765
544.85303651	0.10487953
545.81737816	0.10431797
546.78171982	0.10373367
547.74606148	0.10312656
548.71040314	0.10249610
549.67474479	0.10184148
550.63908645	0.10116158
551.60342811	0.10045485
552.56776977	0.09971885
553.53211142	0.09894998
554.49645308	0.09814325
555.46079474	0.09729233
556.42513640	0.09639015
557.38947805	0.09542976
558.35381971	0.09440549
559.31816137	0.09331417
560.28250303	0.09215622
561.24684468	0.09093638
562.21118634	0.08966384
563.17552800	0.08835204
564.13986966	0.08701764
565.10421131	0.08567949
566.06855297	0.08435677
567.03289463	0.08306710
567.99723629	0.08182462
568.96157794	0.08063774
569.92591960	0.07950752
570.89026126	0.07842621
571.85460292	0.07737671
572.81894457	0.07633331
573.78328623	0.07526334
574.74762789	0.07413028
575.71196955	0.07289807
576.67631120	0.07153581
577.64065286	0.07002241
578.60499452	0.06835051
579.56933618	0.06652842
580.53367783	0.06458047
581.49801949	0.06254461
582.46236115	0.06046814
583.42670281	0.05840194
584.39104446	0.05639390
585.35538612	0.05448275
586.31972778	0.05269298
587.28406944	0.05103157
588.24841109	0.04948724
589.21275275	0.04803161
590.17709441	0.04662269
591.14143607	0.04520986
592.10577772	0.04373979
593.07011938	0.04216273
594.03446104	0.04043863
594.99880270	0.03854239
595.96314435	0.03646816
596.92748601	0.03423166
597.89182767	0.03187090
598.85616933	0.02944441
599.82051098	0.02702730
600.78485264	0.02470500
601.74919430	0.02256533
602.71353596	0.02068959
603.67787761	0.01914399
604.64221927	0.01797231
605.60656093	0.01719138
606.57090259	0.01678977
607.53524424	0.01673033
608.49958590	0.01695595
609.46392756	0.01739761
610.42826922	0.01798352
611.39261088	0.01864776
612.35695253	0.01933749
613.32129419	0.02001807
614.28563585	0.02067600
615.24997751	0.02132024
616.21431916	0.02198251
617.17866082	0.02271688
618.14300248	0.02359876
619.10734414	0.02472245
620.07168579	0.02619628
621.03602745	0.02813412
622.00036911	0.03064274
622.96471077	0.03380535
623.92905242	0.03766301
624.89339408	0.04219718
625.85773574	0.04731702
626.82207740	0.05285511
627.78641905	0.05857489
628.75076071	0.06418972
629.71510237	0.06939249
630.67944403	0.07389148
631.64378568	0.07744680
632.60812734	0.07990108
633.57246900	0.08119838
634.53681066	0.08139008
635.50115231	0.08062255
636.46549397	0.07911316
637.42983563	0.07711760
638.39417729	0.07489459
639.35851894	0.07267432
640.32286060	0.07063550
641.28720226	0.06889365
642.25154392	0.06750078
643.21588557	0.06645471
644.18022723	0.06571425
645.14456889	0.06521656
646.10891055	0.06489280
647.07325220	0.06468000
648.03759386	0.06452785
649.00193552	0.06440078
649.96627718	0.06427682
650.93061883	0.06414419
651.89496049	0.06399768
652.85930215	0.06383558
653.82364381	0.06365760
654.78798546	0.06346370
655.75232712	0.06325383
656.71666878	0.06302781
657.68101044	0.06278551
658.64535209	0.06252679
659.60969375	0.06225165
660.57403541	0.06196032
661.53837707	0.06165354
662.50271872	0.06133284
663.46706038	0.06100078
664.43140204	0.06066098
665.39574370	0.06031807
666.36008535	0.05997715
667.32442701	0.05964334
668.28876867	0.05932118
669.25311033	0.05901421
670.21745198	0.05872475
671.18179364	0.05845397
672.14613530	0.05820195
673.11047696	0.05796812
674.07481861	0.05775145
675.03916027	0.05755075
676.00350193	0.05736484
676.96784359	0.05719291
677.93218524	0.05703466
678.89652690	0.05689052
679.86086856	0.05676182
680.82521022	0.05665074
681.78955187	0.05656013
682.75389353	0.05649307
683.71823519	0.05645242
684.68257685	0.05644022
685.64691851	0.05645732
686.61126016	0.05650321
687.57560182	0.05657598
688.53994348	0.05667290
689.50428514	0.05679062
690.46862679	0.05692555
691.43296845	0.05707419
692.39731011	0.05723318
693.36165177	0.05739913
694.32599342	0.05756847
695.29033508	0.05773719
696.25467674	0.05790091
697.21901840	0.05805472
698.18336005	0.05819344
699.14770171	0.05831172
700.11204337	0.05840424
701.07638503	0.05846572
702.04072668	0.05849092
703.00506834	0.05847460
703.96941000	0.05841158
704.93375166	0.05829690
705.89809331	0.05812614
706.86243497	0.05789582
707.82677663	0.05760392
708.79111829	0.05725036
709.75545994	0.05683722
710.71980160	0.05636874
711.68414326	0.05585128
712.64848492	0.05529270
713.61282657	0.05470186
714.57716823	0.05408791
715.54150989	0.05345965
716.50585155	0.05282491
717.47019320	0.05219011
718.43453486	0.05156007
719.39887652	0.05093803
720.36321818	0.05032583
721.32755983	0.04972449
722.29190149	0.04913474
723.25624315	0.04855762
724.22058481	0.04799497
725.18492646	0.04744952
726.14926812	0.04692486
727.11360978	0.04642491
728.07795144	0.04595341
729.04229309	0.04551334
730.00663475	0.04510664
730.97097641	0.04473421
731.93531807	0.04439636
732.89965972	0.04409356
733.86400138	0.04382708
734.82834304	0.04359964
735.79268470	0.04341545
736.75702635	0.04327983
737.72136801	0.04319816
738.68570967	0.04317473
739.65005133	0.04321137
740.61439298	0.04330646
741.57873464	0.04345441
742.54307630	0.04364598
743.50741796	0.04386904
744.47175961	0.04410996
745.43610127	0.04435517
746.40044293	0.04459273
747.36478459	0.04481355
748.32912624	0.04501215
749.29346790	0.04518686
750.25780956	0.04533958
751.22215122	0.04547494
752.18649287	0.04559919
753.15083453	0.04571899
754.11517619	0.04584007
755.07951785	0.04596621
756.04385950	0.04609843
757.00820116	0.04623467
757.97254282	0.04637007
758.93688448	0.04649745
759.90122613	0.04660843
760.86556779	0.04669452
761.82990945	0.04674825
762.79425111	0.04676402
763.75859277	0.04673855
764.72293442	0.04667094
765.68727608	0.04656239
